x,y,gra
220,224,0
220,226,0
220,228,0
220,230,0
220,232,0
220,234,0
220,236,0
220,238,0
220,240,0
220,242,0
220,244,0
220,246,0
220,248,0
220,250,0
220,252,0
220,254,0
220,256,0
220,258,0
220,260,0
220,262,0
220,264,0
220,266,0
220,268,0
220,270,0
220,272,0
220,274,0
220,276,0
220,278,0
220,280,0
220,282,0
220,284,0
220,286,0
220,288,0
220,290,0
220,292,0
220,294,0
220,296,0
220,298,0
220,300,0
220,302,0
220,304,0
220,306,0
220,308,0
220,310,0
220,312,0
220,314,0
220,316,0
220,318,0
220,320,0
220,322,0
220,324,0
220,326,0
220,328,0
220,330,0
220,332,0
220,334,0
220,336,0
220,338,0
220,340,0
220,342,0
220,344,0
220,346,0
220,348,0
220,350,0
220,352,0
220,354,0
220,356,0
220,358,0
220,360,0
220,362,0
220,364,0
220,366,0
220,368,0
220,370,0
220,372,0
220,374,0
220,376,0
220,378,0.1
220,380,0.2
220,382,0.3
220,384,0.4
220,386,0.5
220,388,0.6
220,390,0.7
220,392,0.8
220,394,0.9
220,396,1
220,398,1.1
220,400,1.1
220,402,1.2
220,404,1.3
220,406,1.4
220,408,1.5
220,410,1.5
220,412,1.6
220,414,1.6
220,416,1.7
220,418,1.7
220,420,1.8
220,422,1.8
220,424,1.8
220,426,1.9
220,428,1.9
220,430,1.9
220,432,2
220,434,2
220,436,2
220,438,2.1
220,440,2.1
220,442,2.2
220,444,2.2
220,446,2.3
220,448,2.4
220,450,2.4
220,452,2.5
220,454,2.5
220,456,2.6
220,458,2.6
220,460,2.6
220,462,2.7
220,464,2.7
220,466,2.8
220,468,2.9
220,470,2.9
220,472,3
220,474,3.1
220,476,3.1
220,478,3.2
220,480,3.3
220,482,3.4
220,484,3.4
220,486,3.5
220,488,3.6
220,490,3.7
220,492,3.8
220,494,3.9
220,496,4
220,498,4.1
220,500,4.2
220,502,4.3
220,504,4.4
220,506,4.5
220,508,4.6
220,510,4.6
220,512,4.7
220,514,4.8
220,516,4.8
220,518,4.9
220,520,5
220,522,5
220,524,5.1
220,526,5.2
220,528,5.2
220,530,5.2
220,532,5.3
220,534,5.3
220,536,5.3
220,538,5.3
220,540,5.3
220,542,5.3
220,544,5.3
220,546,5.3
220,548,5.3
220,550,5.3
220,552,5.3
220,554,5.3
220,556,5.3
220,558,5.3
220,560,5.2
220,562,5.2
220,564,5.2
220,566,5.2
220,568,5.2
220,570,5.2
220,572,5.2
220,574,5.2
220,576,5.2
220,578,5.2
220,580,5.2
222,0,2.4
222,2,2.3
222,4,2.3
222,6,2.2
222,8,2.2
222,10,2.1
222,12,2
222,14,1.9
222,16,1.9
222,18,1.8
222,20,1.7
222,22,1.7
222,24,1.6
222,26,1.4
222,28,1.3
222,30,1.2
222,32,1
222,34,0.8
222,36,0.5
222,38,0.1
222,40,0
222,42,0
222,44,0
222,46,0
222,48,0
222,50,0
222,52,0
222,54,0
222,56,0
222,58,0
222,60,0
222,62,0
222,64,0
222,66,0
222,68,0
222,70,0
222,72,0
222,74,0
222,76,0
222,78,0
222,80,0
222,82,0
222,84,0
222,86,0
222,88,0.1
222,90,0.2
222,92,0.2
222,94,0.3
222,96,0.3
222,98,0.4
222,100,0.4
222,102,0.4
222,104,0.4
222,106,0.4
222,108,0.4
222,110,0.4
222,112,0.4
222,114,0.4
222,116,0.2
222,118,0
222,120,0
222,122,0
222,124,0
222,126,0
222,128,0
222,130,0
222,132,0
222,134,0
222,136,0
222,138,0
222,140,0
222,142,0
222,144,0
222,146,0
222,148,0
222,150,0
222,152,0
222,154,0
222,156,0
222,158,0
222,160,0
222,162,0
222,164,0
222,166,0
222,168,0
222,170,0
222,172,0
222,174,0
222,176,0
222,178,0
222,180,0
222,182,0
222,184,0
222,186,0
222,188,0
222,190,0
222,192,0
222,194,0
222,196,0
222,198,0
222,200,0
222,202,0
222,204,0
222,206,0
222,208,0
222,210,0
222,212,0
222,214,0
222,216,0
222,218,0
222,220,0
222,222,0
222,224,0
222,226,0
222,228,0
222,230,0
222,232,0
222,234,0
222,236,0
222,238,0
222,240,0
222,242,0
222,244,0
222,246,0
222,248,0
222,250,0
222,252,0
222,254,0
222,256,0
222,258,0
222,260,0
222,262,0
222,264,0
222,266,0
222,268,0
222,270,0
222,272,0
222,274,0
222,276,0
222,278,0
222,280,0
222,282,0
222,284,0
222,286,0
222,288,0
222,290,0
222,292,0
222,294,0
222,296,0
222,298,0
222,300,0
222,302,0
222,304,0
222,306,0
222,308,0
222,310,0
222,312,0
222,314,0
222,316,0
222,318,0
222,320,0
222,322,0
222,324,0
222,326,0
222,328,0
222,330,0
222,332,0
222,334,0
222,336,0
222,338,0
222,340,0
222,342,0
222,344,0
222,346,0
222,348,0
222,350,0
222,352,0
222,354,0
222,356,0
222,358,0
222,360,0
222,362,0
222,364,0
222,366,0
222,368,0
222,370,0
222,372,0
222,374,0
222,376,0
222,378,0
222,380,0
222,382,0.1
222,384,0.2
222,386,0.3
222,388,0.5
222,390,0.6
222,392,0.7
222,394,0.8
222,396,0.9
222,398,1
222,400,1
222,402,1.1
222,404,1.2
222,406,1.3
222,408,1.4
222,410,1.4
222,412,1.5
222,414,1.6
222,416,1.6
222,418,1.6
222,420,1.7
222,422,1.7
222,424,1.8
222,426,1.8
222,428,1.9
222,430,1.9
222,432,1.9
222,434,1.9
222,436,2
222,438,2
222,440,2.1
222,442,2.1
222,444,2.2
222,446,2.2
222,448,2.3
222,450,2.4
222,452,2.4
222,454,2.4
222,456,2.5
222,458,2.5
222,460,2.5
222,462,2.5
222,464,2.6
222,466,2.7
222,468,2.7
222,470,2.8
222,472,2.9
222,474,2.9
222,476,3
222,478,3.1
222,480,3.2
222,482,3.2
222,484,3.3
222,486,3.4
222,488,3.5
222,490,3.6
222,492,3.7
222,494,3.8
222,496,3.9
222,498,4
222,500,4.1
222,502,4.2
222,504,4.3
222,506,4.4
222,508,4.5
222,510,4.6
222,512,4.7
222,514,4.7
222,516,4.8
222,518,4.9
222,520,5
222,522,5
222,524,5.1
222,526,5.2
222,528,5.2
222,530,5.2
222,532,5.3
222,534,5.3
222,536,5.3
222,538,5.3
222,540,5.3
222,542,5.3
222,544,5.3
222,546,5.3
222,548,5.3
222,550,5.3
222,552,5.3
222,554,5.3
222,556,5.3
222,558,5.2
222,560,5.2
222,562,5.2
222,564,5.2
222,566,5.2
222,568,5.2
222,570,5.2
222,572,5.2
222,574,5.2
222,576,5.2
222,578,5.2
222,580,5.2
224,0,2.5
224,2,2.4
224,4,2.3
224,6,2.3
224,8,2.2
224,10,2.1
224,12,2.1
224,14,2
224,16,1.9
224,18,1.8
224,20,1.7
224,22,1.6
224,24,1.5
224,26,1.4
224,28,1.2
224,30,1.1
224,32,0.9
224,34,0.6
224,36,0.3
224,38,0
224,40,0
224,42,0
224,44,0
224,46,0
224,48,0
224,50,0
224,52,0
224,54,0
224,56,0
224,58,0
224,60,0
224,62,0
224,64,0
224,66,0
224,68,0
224,70,0
224,72,0
224,74,0
224,76,0
224,78,0
224,80,0
224,82,0
224,84,0
224,86,0
224,88,0
224,90,0
224,92,0
224,94,0
224,96,0
224,98,0
224,100,0
224,102,0
224,104,0
224,106,0
224,108,0
224,110,0
224,112,0
224,114,0
224,116,0
224,118,0
224,120,0
224,122,0
224,124,0
224,126,0
224,128,0
224,130,0
224,132,0
224,134,0
224,136,0
224,138,0
224,140,0
224,142,0
224,144,0
224,146,0
224,148,0
224,150,0
224,152,0
224,154,0
224,156,0
224,158,0
224,160,0
224,162,0
224,164,0
224,166,0
224,168,0
224,170,0
224,172,0
224,174,0
224,176,0
224,178,0
224,180,0
224,182,0
224,184,0
224,186,0
224,188,0
224,190,0
224,192,0
224,194,0
224,196,0
224,198,0
224,200,0
224,202,0
224,204,0
224,206,0
224,208,0
224,210,0
224,212,0
224,214,0
224,216,0
224,218,0
224,220,0
224,222,0
224,224,0
224,226,0
224,228,0
224,230,0
224,232,0
224,234,0
224,236,0
224,238,0
224,240,0
224,242,0
224,244,0
224,246,0
224,248,0
224,250,0
224,252,0
224,254,0
224,256,0
224,258,0
224,260,0
224,262,0
224,264,0
224,266,0
224,268,0
224,270,0
224,272,0
224,274,0
224,276,0
224,278,0
224,280,0
224,282,0
224,284,0
224,286,0
224,288,0
224,290,0
224,292,0
224,294,0
224,296,0
224,298,0
224,300,0
224,302,0
224,304,0
224,306,0
224,308,0
224,310,0
224,312,0
224,314,0
224,316,0
224,318,0
224,320,0
224,322,0
224,324,0
224,326,0
224,328,0
224,330,0
224,332,0
224,334,0
224,336,0
224,338,0
224,340,0
224,342,0
224,344,0
224,346,0
224,348,0
224,350,0
224,352,0
224,354,0
224,356,0
224,358,0
224,360,0
224,362,0
224,364,0
224,366,0
224,368,0
224,370,0
224,372,0
224,374,0
224,376,0
224,378,0
224,380,0
224,382,0
224,384,0
224,386,0.1
224,388,0.2
224,390,0.4
224,392,0.5
224,394,0.6
224,396,0.8
224,398,0.9
224,400,0.9
224,402,1
224,404,1.1
224,406,1.2
224,408,1.3
224,410,1.4
224,412,1.4
224,414,1.5
224,416,1.5
224,418,1.6
224,420,1.6
224,422,1.7
224,424,1.7
224,426,1.8
224,428,1.8
224,430,1.8
224,432,1.9
224,434,1.9
224,436,1.9
224,438,2
224,440,2
224,442,2
224,444,2.1
224,446,2.2
224,448,2.2
224,450,2.3
224,452,2.3
224,454,2.3
224,456,2.4
224,458,2.4
224,460,2.4
224,462,2.4
224,464,2.5
224,466,2.5
224,468,2.6
224,470,2.7
224,472,2.7
224,474,2.8
224,476,2.9
224,478,3
224,480,3
224,482,3.1
224,484,3.2
224,486,3.3
224,488,3.4
224,490,3.5
224,492,3.6
224,494,3.7
224,496,3.8
224,498,4
224,500,4.1
224,502,4.2
224,504,4.3
224,506,4.4
224,508,4.5
224,510,4.6
224,512,4.6
224,514,4.7
224,516,4.8
224,518,4.9
224,520,4.9
224,522,5
224,524,5.1
224,526,5.1
224,528,5.2
224,530,5.2
224,532,5.3
224,534,5.3
224,536,5.3
224,538,5.3
224,540,5.3
224,542,5.3
224,544,5.3
224,546,5.3
224,548,5.3
224,550,5.3
224,552,5.3
224,554,5.2
224,556,5.2
224,558,5.2
224,560,5.2
224,562,5.2
224,564,5.2
224,566,5.2
224,568,5.2
224,570,5.2
224,572,5.2
224,574,5.2
224,576,5.2
224,578,5.2
224,580,5.2
226,0,2.6
226,2,2.5
226,4,2.4
226,6,2.3
226,8,2.2
226,10,2.2
226,12,2.1
226,14,2
226,16,1.9
226,18,1.8
226,20,1.7
226,22,1.6
226,24,1.5
226,26,1.3
226,28,1.2
226,30,1
226,32,0.7
226,34,0.4
226,36,0
226,38,0
226,40,0
226,42,0
226,44,0
226,46,0
226,48,0
226,50,0
226,52,0
226,54,0
226,56,0
226,58,0
226,60,0
226,62,0
226,64,0
226,66,0
226,68,0
226,70,0
226,72,0
226,74,0
226,76,0
226,78,0
226,80,0
226,82,0
226,84,0
226,86,0
226,88,0
226,90,0
226,92,0
226,94,0
226,96,0
226,98,0
226,100,0
226,102,0
226,104,0
226,106,0
226,108,0
226,110,0
226,112,0
226,114,0
226,116,0
226,118,0
226,120,0
226,122,0
226,124,0
226,126,0
226,128,0
226,130,0
226,132,0
226,134,0
226,136,0
226,138,0
226,140,0
226,142,0
226,144,0
226,146,0
226,148,0
226,150,0
226,152,0
226,154,0
226,156,0
226,158,0
226,160,0
226,162,0
226,164,0
226,166,0
226,168,0
226,170,0
226,172,0
226,174,0
226,176,0
226,178,0
226,180,0
226,182,0
226,184,0
226,186,0
226,188,0
226,190,0
226,192,0
226,194,0
226,196,0
226,198,0
226,200,0
226,202,0
226,204,0
226,206,0
226,208,0
226,210,0
226,212,0
226,214,0
226,216,0
226,218,0
226,220,0
226,222,0
226,224,0
226,226,0
226,228,0
226,230,0
226,232,0
226,234,0
226,236,0
226,238,0
226,240,0
226,242,0
226,244,0
226,246,0
226,248,0
226,250,0
226,252,0
226,254,0
226,256,0
226,258,0
226,260,0
226,262,0
226,264,0
226,266,0
226,268,0
226,270,0
226,272,0
226,274,0
226,276,0
226,278,0
226,280,0
226,282,0
226,284,0
226,286,0
226,288,0
226,290,0
226,292,0
226,294,0
226,296,0
226,298,0
226,300,0
226,302,0
226,304,0
226,306,0
226,308,0
226,310,0
226,312,0
226,314,0
226,316,0
226,318,0
226,320,0
226,322,0
226,324,0
226,326,0
226,328,0
226,330,0
226,332,0
226,334,0
226,336,0
226,338,0
226,340,0
226,342,0
226,344,0
226,346,0
226,348,0
226,350,0
226,352,0
226,354,0
226,356,0
226,358,0
226,360,0
226,362,0
226,364,0
226,366,0
226,368,0
226,370,0
226,372,0
226,374,0
226,376,0
226,378,0
226,380,0
226,382,0
226,384,0
226,386,0
226,388,0
226,390,0.2
226,392,0.4
226,394,0.5
226,396,0.6
226,398,0.8
226,400,0.9
226,402,0.9
226,404,1
226,406,1.1
226,408,1.2
226,410,1.3
226,412,1.3
226,414,1.4
226,416,1.5
226,418,1.5
226,420,1.6
226,422,1.6
226,424,1.6
226,426,1.7
226,428,1.7
226,430,1.8
226,432,1.8
226,434,1.9
226,436,1.9
226,438,1.9
226,440,2
226,442,2
226,444,2
226,446,2.1
226,448,2.2
226,450,2.2
226,452,2.2
226,454,2.3
226,456,2.3
226,458,2.3
226,460,2.3
226,462,2.3
226,464,2.3
226,466,2.4
226,468,2.5
226,470,2.5
226,472,2.6
226,474,2.7
226,476,2.8
226,478,2.9
226,480,2.9
226,482,3
226,484,3.1
226,486,3.1
226,488,3.3
226,490,3.4
226,492,3.5
226,494,3.6
226,496,3.8
226,498,3.9
226,500,4
226,502,4.1
226,504,4.3
226,506,4.4
226,508,4.5
226,510,4.5
226,512,4.6
226,514,4.7
226,516,4.7
226,518,4.8
226,520,4.9
226,522,5
226,524,5.1
226,526,5.1
226,528,5.2
226,530,5.3
226,532,5.3
226,534,5.3
226,536,5.3
226,538,5.2
226,540,5.2
226,542,5.3
226,544,5.3
226,546,5.3
226,548,5.3
226,550,5.3
226,552,5.2
226,554,5.2
226,556,5.2
226,558,5.2
226,560,5.2
226,562,5.2
226,564,5.2
226,566,5.1
226,568,5.1
226,570,5.1
226,572,5.1
226,574,5.2
226,576,5.2
226,578,5.2
226,580,5.2
228,0,2.6
228,2,2.5
228,4,2.4
228,6,2.3
228,8,2.2
228,10,2.2
228,12,2.1
228,14,2
228,16,1.9
228,18,1.8
228,20,1.7
228,22,1.6
228,24,1.4
228,26,1.2
228,28,1
228,30,0.8
228,32,0.6
228,34,0.2
228,36,0
228,38,0
228,40,0
228,42,0
228,44,0
228,46,0
228,48,0
228,50,0
228,52,0
228,54,0
228,56,0
228,58,0
228,60,0
228,62,0
228,64,0
228,66,0
228,68,0
228,70,0
228,72,0
228,74,0
228,76,0
228,78,0
228,80,0
228,82,0
228,84,0
228,86,0
228,88,0
228,90,0
228,92,0
228,94,0
228,96,0
228,98,0
228,100,0
228,102,0
228,104,0
228,106,0
228,108,0
228,110,0
228,112,0
228,114,0
228,116,0
228,118,0
228,120,0
228,122,0
228,124,0
228,126,0
228,128,0
228,130,0
228,132,0
228,134,0
228,136,0
228,138,0
228,140,0
228,142,0
228,144,0
228,146,0
228,148,0
228,150,0
228,152,0
228,154,0
228,156,0
228,158,0
228,160,0
228,162,0
228,164,0
228,166,0
228,168,0
228,170,0
228,172,0
228,174,0
228,176,0
228,178,0
228,180,0
228,182,0
228,184,0
228,186,0
228,188,0
228,190,0
228,192,0
228,194,0
228,196,0
228,198,0
228,200,0
228,202,0
228,204,0
228,206,0
228,208,0
228,210,0
228,212,0
228,214,0
228,216,0
228,218,0
228,220,0
228,222,0
228,224,0
228,226,0
228,228,0
228,230,0
228,232,0
228,234,0
228,236,0
228,238,0
228,240,0
228,242,0
228,244,0
228,246,0
228,248,0
228,250,0
228,252,0
228,254,0
228,256,0
228,258,0
228,260,0
228,262,0
228,264,0
228,266,0
228,268,0
228,270,0
228,272,0
228,274,0
228,276,0
228,278,0
228,280,0
228,282,0
228,284,0
228,286,0
228,288,0
228,290,0
228,292,0
228,294,0
228,296,0
228,298,0
228,300,0
228,302,0
228,304,0
228,306,0
228,308,0
228,310,0
228,312,0
228,314,0
228,316,0
228,318,0
228,320,0
228,322,0
228,324,0
228,326,0
228,328,0
228,330,0
228,332,0
228,334,0
228,336,0
228,338,0
228,340,0
228,342,0
228,344,0
228,346,0
228,348,0
228,350,0
228,352,0
228,354,0
228,356,0
228,358,0
228,360,0
228,362,0
228,364,0
228,366,0
228,368,0
228,370,0
228,372,0
228,374,0
228,376,0
228,378,0
228,380,0
228,382,0
228,384,0
228,386,0
228,388,0
228,390,0
228,392,0.2
228,394,0.4
228,396,0.5
228,398,0.7
228,400,0.8
228,402,0.9
228,404,0.9
228,406,1
228,408,1.1
228,410,1.2
228,412,1.3
228,414,1.3
228,416,1.4
228,418,1.5
228,420,1.5
228,422,1.5
228,424,1.6
228,426,1.6
228,428,1.7
228,430,1.7
228,432,1.8
228,434,1.8
228,436,1.8
228,438,1.9
228,440,1.9
228,442,2
228,444,2
228,446,2
228,448,2.1
228,450,2.1
228,452,2.1
228,454,2.2
228,456,2.2
228,458,2.2
228,460,2.2
228,462,2.2
228,464,2.3
228,466,2.3
228,468,2.3
228,470,2.4
228,472,2.5
228,474,2.6
228,476,2.7
228,478,2.8
228,480,2.8
228,482,2.9
228,484,3
228,486,3
228,488,3.2
228,490,3.3
228,492,3.4
228,494,3.5
228,496,3.7
228,498,3.8
228,500,3.9
228,502,4.1
228,504,4.2
228,506,4.3
228,508,4.4
228,510,4.5
228,512,4.6
228,514,4.6
228,516,4.7
228,518,4.8
228,520,4.8
228,522,4.9
228,524,5
228,526,5.1
228,528,5.2
228,530,5.3
228,532,5.2
228,534,5.2
228,536,5.2
228,538,5.2
228,540,5.2
228,542,5.2
228,544,5.2
228,546,5.2
228,548,5.3
228,550,5.2
228,552,5.2
228,554,5.2
228,556,5.2
228,558,5.2
228,560,5.2
228,562,5.1
228,564,5.1
228,566,5.1
228,568,5.1
228,570,5.1
228,572,5.1
228,574,5.1
228,576,5.1
228,578,5.1
228,580,5.2
230,0,2.6
230,2,2.5
230,4,2.4
230,6,2.3
230,8,2.2
230,10,2.2
230,12,2.1
230,14,2
230,16,1.9
230,18,1.8
230,20,1.7
230,22,1.5
230,24,1.3
230,26,1.1
230,28,0.9
230,30,0.7
230,32,0.4
230,34,0
230,36,0
230,38,0
230,40,0
230,42,0
230,44,0
230,46,0
230,48,0
230,50,0
230,52,0
230,54,0
230,56,0
230,58,0
230,60,0
230,62,0
230,64,0
230,66,0
230,68,0
230,70,0
230,72,0
230,74,0
230,76,0
230,78,0
230,80,0
230,82,0
230,84,0
230,86,0
230,88,0
230,90,0
230,92,0
230,94,0
230,96,0
230,98,0
230,100,0
230,102,0
230,104,0
230,106,0
230,108,0
230,110,0
230,112,0
230,114,0
230,116,0
230,118,0
230,120,0
230,122,0
230,124,0
230,126,0
230,128,0
230,130,0
230,132,0
230,134,0
230,136,0
230,138,0
230,140,0
230,142,0
230,144,0
230,146,0
230,148,0
230,150,0
230,152,0
230,154,0
230,156,0
230,158,0
230,160,0
230,162,0
230,164,0
230,166,0
230,168,0
230,170,0
230,172,0
230,174,0
230,176,0
230,178,0
230,180,0
230,182,0
230,184,0
230,186,0
230,188,0
230,190,0
230,192,0
230,194,0
230,196,0
230,198,0
230,200,0
230,202,0
230,204,0
230,206,0
230,208,0
230,210,0
230,212,0
230,214,0
230,216,0
230,218,0
230,220,0
230,222,0
230,224,0
230,226,0
230,228,0
230,230,0
230,232,0
230,234,0
230,236,0
230,238,0
230,240,0
230,242,0
230,244,0
230,246,0
230,248,0
230,250,0
230,252,0
230,254,0
230,256,0
230,258,0
230,260,0
230,262,0
230,264,0
230,266,0
230,268,0
230,270,0
230,272,0
230,274,0
230,276,0
230,278,0
230,280,0
230,282,0
230,284,0
230,286,0
230,288,0
230,290,0
230,292,0
230,294,0
230,296,0
230,298,0
230,300,0
230,302,0
230,304,0
230,306,0
230,308,0
230,310,0
230,312,0
230,314,0
230,316,0
230,318,0
230,320,0
230,322,0
230,324,0
230,326,0
230,328,0
230,330,0
230,332,0
230,334,0
230,336,0
230,338,0
230,340,0
230,342,0
230,344,0
230,346,0
230,348,0
230,350,0
230,352,0
230,354,0
230,356,0
230,358,0
230,360,0
230,362,0
230,364,0
230,366,0
230,368,0
230,370,0
230,372,0
230,374,0
230,376,0
230,378,0
230,380,0
230,382,0
230,384,0
230,386,0
230,388,0
230,390,0
230,392,0
230,394,0.3
230,396,0.4
230,398,0.6
230,400,0.7
230,402,0.8
230,404,0.9
230,406,1
230,408,1.1
230,410,1.1
230,412,1.2
230,414,1.3
230,416,1.3
230,418,1.4
230,420,1.4
230,422,1.5
230,424,1.5
230,426,1.6
230,428,1.6
230,430,1.7
230,432,1.7
230,434,1.8
230,436,1.8
230,438,1.8
230,440,1.9
230,442,1.9
230,444,1.9
230,446,2
230,448,2
230,450,2
230,452,2
230,454,2.1
230,456,2.1
230,458,2.1
230,460,2.1
230,462,2.1
230,464,2.2
230,466,2.2
230,468,2.3
230,470,2.3
230,472,2.4
230,474,2.5
230,476,2.6
230,478,2.7
230,480,2.8
230,482,2.8
230,484,2.9
230,486,3
230,488,3.1
230,490,3.2
230,492,3.3
230,494,3.5
230,496,3.6
230,498,3.7
230,500,3.9
230,502,4
230,504,4.1
230,506,4.3
230,508,4.4
230,510,4.4
230,512,4.5
230,514,4.5
230,516,4.6
230,518,4.7
230,520,4.8
230,522,4.9
230,524,5
230,526,5.1
230,528,5.1
230,530,5.2
230,532,5.2
230,534,5.2
230,536,5.2
230,538,5.1
230,540,5.1
230,542,5.2
230,544,5.2
230,546,5.2
230,548,5.2
230,550,5.2
230,552,5.2
230,554,5.2
230,556,5.2
230,558,5.1
230,560,5.1
230,562,5.1
230,564,5.1
230,566,5.1
230,568,5.1
230,570,5.1
230,572,5.1
230,574,5.1
230,576,5.1
230,578,5.1
230,580,5.1
232,0,2.5
232,2,2.5
232,4,2.4
232,6,2.3
232,8,2.2
232,10,2.2
232,12,2.1
232,14,2
232,16,1.9
232,18,1.7
232,20,1.6
232,22,1.4
232,24,1.2
232,26,1
232,28,0.8
232,30,0.5
232,32,0.1
232,34,0
232,36,0
232,38,0
232,40,0
232,42,0
232,44,0
232,46,0
232,48,0
232,50,0
232,52,0
232,54,0
232,56,0
232,58,0
232,60,0
232,62,0
232,64,0
232,66,0
232,68,0
232,70,0
232,72,0
232,74,0
232,76,0
232,78,0
232,80,0
232,82,0
232,84,0
232,86,0
232,88,0
232,90,0
232,92,0
232,94,0
232,96,0
232,98,0
232,100,0
232,102,0
232,104,0
232,106,0
232,108,0
232,110,0
232,112,0
232,114,0
232,116,0
232,118,0
232,120,0
232,122,0
232,124,0
232,126,0
232,128,0
232,130,0
232,132,0
232,134,0
232,136,0
232,138,0
232,140,0
232,142,0
232,144,0
232,146,0
232,148,0
232,150,0
232,152,0
232,154,0
232,156,0
232,158,0
232,160,0
232,162,0
232,164,0
232,166,0
232,168,0
232,170,0
232,172,0
232,174,0
232,176,0
232,178,0
232,180,0
232,182,0
232,184,0
232,186,0
232,188,0
232,190,0
232,192,0
232,194,0
232,196,0
232,198,0
232,200,0
232,202,0
232,204,0
232,206,0
232,208,0
232,210,0
232,212,0
232,214,0
232,216,0
232,218,0
232,220,0
232,222,0
232,224,0
232,226,0
232,228,0
232,230,0
232,232,0
232,234,0
232,236,0
232,238,0
232,240,0
232,242,0
232,244,0
232,246,0
232,248,0
232,250,0
232,252,0
232,254,0
232,256,0
232,258,0
232,260,0
232,262,0
232,264,0
232,266,0
232,268,0
232,270,0
232,272,0
232,274,0
232,276,0
232,278,0
232,280,0
232,282,0
232,284,0
232,286,0
232,288,0
232,290,0.1
232,292,0.1
232,294,0.1
232,296,0.1
232,298,0.1
232,300,0.1
232,302,0.1
232,304,0.1
232,306,0
232,308,0
232,310,0
232,312,0
232,314,0
232,316,0
232,318,0
232,320,0
232,322,0
232,324,0
232,326,0
232,328,0
232,330,0
232,332,0
232,334,0
232,336,0
232,338,0
232,340,0
232,342,0
232,344,0
232,346,0
232,348,0
232,350,0
232,352,0
232,354,0
232,356,0
232,358,0
232,360,0
232,362,0
232,364,0
232,366,0
232,368,0
232,370,0
232,372,0
232,374,0
232,376,0
232,378,0
232,380,0
232,382,0
232,384,0
232,386,0
232,388,0
232,390,0
232,392,0
232,394,0.1
232,396,0.3
232,398,0.5
232,400,0.6
232,402,0.7
232,404,0.8
232,406,0.9
232,408,1
232,410,1.1
232,412,1.2
232,414,1.2
232,416,1.3
232,418,1.3
232,420,1.4
232,422,1.4
232,424,1.5
232,426,1.5
232,428,1.6
232,430,1.6
232,432,1.7
232,434,1.7
232,436,1.8
232,438,1.8
232,440,1.8
232,442,1.9
232,444,1.9
232,446,1.9
232,448,1.9
232,450,1.9
232,452,2
232,454,2
232,456,2
232,458,2
232,460,2
232,462,2
232,464,2.1
232,466,2.1
232,468,2.2
232,470,2.3
232,472,2.3
232,474,2.4
232,476,2.5
232,478,2.6
232,480,2.7
232,482,2.7
232,484,2.8
232,486,2.9
232,488,3
232,490,3.1
232,492,3.3
232,494,3.4
232,496,3.5
232,498,3.7
232,500,3.8
232,502,3.9
232,504,4
232,506,4.1
232,508,4.2
232,510,4.3
232,512,4.4
232,514,4.5
232,516,4.5
232,518,4.6
232,520,4.7
232,522,4.8
232,524,4.9
232,526,4.9
232,528,5
232,530,5.1
232,532,5.1
232,534,5.1
232,536,5.1
232,538,5.1
232,540,5.1
232,542,5.1
232,544,5.1
232,546,5.1
232,548,5.1
232,550,5.1
232,552,5.1
232,554,5.1
232,556,5.1
232,558,5.1
232,560,5.1
232,562,5.1
232,564,5.1
232,566,5.1
232,568,5.1
232,570,5.1
232,572,5.1
232,574,5.1
232,576,5.1
232,578,5.1
232,580,5.1
234,0,2.5
234,2,2.4
234,4,2.3
234,6,2.3
234,8,2.2
234,10,2.1
234,12,2.1
234,14,1.9
234,16,1.8
234,18,1.7
234,20,1.5
234,22,1.3
234,24,1.1
234,26,0.9
234,28,0.6
234,30,0.3
234,32,0
234,34,0
234,36,0
234,38,0
234,40,0
234,42,0
234,44,0
234,46,0
234,48,0
234,50,0
234,52,0
234,54,0
234,56,0
234,58,0
234,60,0
234,62,0
234,64,0
234,66,0
234,68,0
234,70,0
234,72,0
234,74,0
234,76,0
234,78,0
234,80,0
234,82,0
234,84,0
234,86,0
234,88,0
234,90,0
234,92,0
234,94,0
234,96,0
234,98,0
234,100,0
234,102,0
234,104,0
234,106,0
234,108,0
234,110,0
234,112,0
234,114,0
234,116,0
234,118,0
234,120,0
234,122,0
234,124,0
234,126,0
234,128,0
234,130,0
234,132,0
234,134,0
234,136,0
234,138,0
234,140,0
234,142,0
234,144,0
234,146,0
234,148,0
234,150,0
234,152,0
234,154,0
234,156,0
234,158,0
234,160,0
234,162,0
234,164,0
234,166,0
234,168,0
234,170,0
234,172,0
234,174,0
234,176,0
234,178,0
234,180,0
234,182,0
234,184,0
234,186,0
234,188,0
234,190,0
234,192,0
234,194,0
234,196,0
234,198,0
234,200,0
234,202,0
234,204,0
234,206,0
234,208,0
234,210,0
234,212,0
234,214,0
234,216,0
234,218,0
234,220,0
234,222,0
234,224,0
234,226,0
234,228,0
234,230,0
234,232,0
234,234,0
234,236,0
234,238,0
234,240,0
234,242,0
234,244,0
234,246,0
234,248,0
234,250,0
234,252,0
234,254,0
234,256,0
234,258,0
234,260,0
234,262,0
234,264,0
234,266,0
234,268,0
234,270,0
234,272,0
234,274,0
234,276,0
234,278,0
234,280,0
234,282,0
234,284,0
234,286,0
234,288,0
234,290,0.1
234,292,0.2
234,294,0.2
234,296,0.2
234,298,0.2
234,300,0.2
